path,label,family,duration_s,sample_rate,note,midi,dynamic,technique,is_plain,is_phrase
Strings/cello/A3/cello_A3_1_forte_arco-normal.mp3,cello,strings,1.3845,44100,A3,57,forte,arco-normal,1,0
Strings/cello/A3/cello_A3_1_fortissimo_arco-normal.mp3,cello,strings,1.0449,44100,A3,57,fortissimo,arco-normal,1,0
Strings/cello/A3/cello_A3_1_mezzo-piano_arco-minor-trill.mp3,cello,strings,0.8359,44100,A3,57,mezzo-piano,arco-minor-trill,0,0
Strings/cello/A3/cello_A3_1_mezzo-piano_arco-normal.mp3,cello,strings,1.5673,44100,A3,57,mezzo-piano,arco-normal,1,0
Strings/cello/A3/cello_A3_1_mezzo-piano_non-vibrato.mp3,cello,strings,0.6008,44100,A3,57,mezzo-piano,non-vibrato,0,0
Strings/cello/A3/cello_A3_1_pianissimo_arco-normal.mp3,cello,strings,1.5151,44100,A3,57,pianissimo,arco-normal,1,0
Strings/cello/A3/cello_A3_phrase_cresc-decresc_arco-normal.mp3,cello,strings,8.4637,44100,A3,57,cresc-decresc,arco-normal,1,1
Strings/cello/A3/cello_A3_phrase_fortissimo_arco-tremolo.mp3,cello,strings,12.7217,44100,A3,57,fortissimo,arco-tremolo,0,1
Strings/cello/A3/cello_A3_phrase_mezzo-forte_arco-detache.mp3,cello,strings,12.9567,44100,A3,57,mezzo-forte,arco-detache,0,1
Strings/cello/A3/cello_A3_phrase_mezzo-forte_arco-legato.mp3,cello,strings,11.7028,44100,A3,57,mezzo-forte,arco-legato,0,1
Strings/cello/A3/cello_A3_phrase_mezzo-forte_arco-spiccato.mp3,cello,strings,10.5013,44100,A3,57,mezzo-forte,arco-spiccato,0,1
Strings/cello/A3/cello_A3_phrase_mezzo-forte_arco-staccato.mp3,cello,strings,11.1282,44100,A3,57,mezzo-forte,arco-staccato,0,1
Strings/cello/A4/cello_A4_025_forte_arco-normal.mp3,cello,strings,0.862,44100,A4,69,forte,arco-normal,1,0
Strings/cello/A4/cello_A4_025_fortissimo_arco-normal.mp3,cello,strings,0.7053,44100,A4,69,fortissimo,arco-normal,1,0
Strings/cello/A4/cello_A4_025_mezzo-forte_arco-col-legno-battuto.mp3,cello,strings,0.4702,44100,A4,69,mezzo-forte,arco-col-legno-battuto,0,0
Strings/cello/A4/cello_A4_025_mezzo-piano_arco-normal.mp3,cello,strings,0.8098,44100,A4,69,mezzo-piano,arco-normal,1,0
Strings/cello/A4/cello_A4_025_pianissimo_arco-normal.mp3,cello,strings,0.4441,44100,A4,69,pianissimo,arco-normal,1,0
Strings/cello/A4/cello_A4_05_forte_arco-normal.mp3,cello,strings,0.7837,44100,A4,69,forte,arco-normal,1,0
Strings/cello/A4/cello_A4_05_mezzo-piano_arco-normal.mp3,cello,strings,0.9404,44100,A4,69,mezzo-piano,arco-normal,1,0
Strings/cello/A4/cello_A4_05_pianissimo_arco-normal.mp3,cello,strings,0.6792,44100,A4,69,pianissimo,arco-normal,1,0
Strings/cello/A4/cello_A4_15_forte_arco-normal.mp3,cello,strings,2.1159,44100,A4,69,forte,arco-normal,1,0
Strings/cello/A4/cello_A4_15_mezzo-piano_arco-normal.mp3,cello,strings,2.5861,44100,A4,69,mezzo-piano,arco-normal,1,0
Strings/cello/A4/cello_A4_1_forte_arco-normal.mp3,cello,strings,1.28,44100,A4,69,forte,arco-normal,1,0
Strings/cello/A4/cello_A4_1_fortissimo_arco-normal.mp3,cello,strings,0.9927,44100,A4,69,fortissimo,arco-normal,1,0
Strings/cello/A4/cello_A4_1_mezzo-forte_arco-harmonic.mp3,cello,strings,0.8882,44100,A4,69,mezzo-forte,arco-harmonic,0,0
Strings/cello/A4/cello_A4_1_mezzo-piano_arco-minor-trill.mp3,cello,strings,0.7576,44100,A4,69,mezzo-piano,arco-minor-trill,0,0
Strings/cello/A4/cello_A4_1_mezzo-piano_arco-normal.mp3,cello,strings,1.2017,44100,A4,69,mezzo-piano,arco-normal,1,0
Strings/cello/A4/cello_A4_1_mezzo-piano_molto-vibrato.mp3,cello,strings,0.8882,44100,A4,69,mezzo-piano,molto-vibrato,0,0
Strings/cello/A4/cello_A4_1_pianissimo_arco-normal.mp3,cello,strings,1.28,44100,A4,69,pianissimo,arco-normal,1,0
Strings/cello/A4/cello_A4_phrase_mezzo-forte_arco-detache.mp3,cello,strings,11.8857,44100,A4,69,mezzo-forte,arco-detache,0,1
Strings/cello/A4/cello_A4_phrase_mezzo-forte_arco-legato.mp3,cello,strings,11.1282,44100,A4,69,mezzo-forte,arco-legato,0,1
Strings/cello/A4/cello_A4_phrase_mezzo-forte_arco-spiccato.mp3,cello,strings,9.5869,44100,A4,69,mezzo-forte,arco-spiccato,0,1
Strings/cello/A4/cello_A4_phrase_mezzo-forte_arco-staccato.mp3,cello,strings,10.2661,44100,A4,69,mezzo-forte,arco-staccato,0,1
Strings/cello/A5/cello_A5_025_forte_arco-normal.mp3,cello,strings,0.5486,44100,A5,81,forte,arco-normal,1,0
Strings/cello/A5/cello_A5_025_fortissimo_arco-normal.mp3,cello,strings,0.6792,44100,A5,81,fortissimo,arco-normal,1,0
Strings/cello/A5/cello_A5_025_mezzo-piano_arco-normal.mp3,cello,strings,0.5224,44100,A5,81,mezzo-piano,arco-normal,1,0
Strings/cello/A5/cello_A5_025_pianissimo_arco-normal.mp3,cello,strings,0.4702,44100,A5,81,pianissimo,arco-normal,1,0
Strings/cello/A5/cello_A5_05_forte_arco-normal.mp3,cello,strings,0.6008,44100,A5,81,forte,arco-normal,1,0
Strings/cello/A5/cello_A5_05_fortissimo_arco-normal.mp3,cello,strings,0.9927,44100,A5,81,fortissimo,arco-normal,1,0
Strings/cello/A5/cello_A5_05_mezzo-piano_arco-normal.mp3,cello,strings,0.6269,44100,A5,81,mezzo-piano,arco-normal,1,0
Strings/cello/A5/cello_A5_05_pianissimo_arco-normal.mp3,cello,strings,0.6792,44100,A5,81,pianissimo,arco-normal,1,0
Strings/cello/A5/cello_A5_15_forte_arco-normal.mp3,cello,strings,2.0637,44100,A5,81,forte,arco-normal,1,0
Strings/cello/A5/cello_A5_15_mezzo-piano_arco-normal.mp3,cello,strings,2.2727,44100,A5,81,mezzo-piano,arco-normal,1,0
Strings/cello/A5/cello_A5_15_pianissimo_arco-normal.mp3,cello,strings,1.8024,44100,A5,81,pianissimo,arco-normal,1,0
Strings/cello/A5/cello_A5_1_forte_arco-normal.mp3,cello,strings,1.0972,44100,A5,81,forte,arco-normal,1,0
Strings/cello/A5/cello_A5_1_fortissimo_arco-normal.mp3,cello,strings,1.7502,44100,A5,81,fortissimo,arco-normal,1,0
Strings/cello/A5/cello_A5_1_mezzo-forte_arco-harmonic.mp3,cello,strings,0.7837,44100,A5,81,mezzo-forte,arco-harmonic,0,0
Strings/cello/A5/cello_A5_1_mezzo-piano_arco-normal.mp3,cello,strings,1.1755,44100,A5,81,mezzo-piano,arco-normal,1,0
Strings/cello/A5/cello_A5_1_pianissimo_arco-normal.mp3,cello,strings,1.1233,44100,A5,81,pianissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_025_forte_arco-normal.mp3,cello,strings,0.8882,44100,As2,46,forte,arco-normal,1,0
Strings/cello/As2/cello_As2_025_fortissimo_arco-normal.mp3,cello,strings,0.6531,44100,As2,46,fortissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_025_mezzo-forte_arco-col-legno-battuto.mp3,cello,strings,0.4702,44100,As2,46,mezzo-forte,arco-col-legno-battuto,0,0
Strings/cello/As2/cello_As2_025_mezzo-piano_arco-normal.mp3,cello,strings,0.8098,44100,As2,46,mezzo-piano,arco-normal,1,0
Strings/cello/As2/cello_As2_025_pianissimo_arco-normal.mp3,cello,strings,0.5486,44100,As2,46,pianissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_05_forte_arco-normal.mp3,cello,strings,0.8359,44100,As2,46,forte,arco-normal,1,0
Strings/cello/As2/cello_As2_05_fortissimo_arco-normal.mp3,cello,strings,0.6792,44100,As2,46,fortissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_05_mezzo-piano_arco-normal.mp3,cello,strings,0.8359,44100,As2,46,mezzo-piano,arco-normal,1,0
Strings/cello/As2/cello_As2_05_pianissimo_arco-normal.mp3,cello,strings,0.7053,44100,As2,46,pianissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_15_forte_arco-normal.mp3,cello,strings,2.4032,44100,As2,46,forte,arco-normal,1,0
Strings/cello/As2/cello_As2_15_fortissimo_arco-normal.mp3,cello,strings,2.0898,44100,As2,46,fortissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_15_pianissimo_arco-normal.mp3,cello,strings,2.2727,44100,As2,46,pianissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_15_piano_arco-normal.mp3,cello,strings,2.2988,44100,As2,46,piano,arco-normal,1,0
Strings/cello/As2/cello_As2_1_forte_arco-normal.mp3,cello,strings,1.2539,44100,As2,46,forte,arco-normal,1,0
Strings/cello/As2/cello_As2_1_fortissimo_arco-normal.mp3,cello,strings,1.1755,44100,As2,46,fortissimo,arco-normal,1,0
Strings/cello/As2/cello_As2_1_mezzo-piano_arco-minor-trill.mp3,cello,strings,0.7053,44100,As2,46,mezzo-piano,arco-minor-trill,0,0
Strings/cello/As2/cello_As2_1_mezzo-piano_arco-normal.mp3,cello,strings,1.3322,44100,As2,46,mezzo-piano,arco-normal,1,0
Strings/cello/As2/cello_As2_1_mezzo-piano_molto-vibrato.mp3,cello,strings,0.6008,44100,As2,46,mezzo-piano,molto-vibrato,0,0
Strings/cello/As2/cello_As2_1_mezzo-piano_non-vibrato.mp3,cello,strings,0.7314,44100,As2,46,mezzo-piano,non-vibrato,0,0
Strings/cello/As2/cello_As2_1_pianissimo_arco-normal.mp3,cello,strings,1.2539,44100,As2,46,pianissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_025_forte_arco-normal.mp3,cello,strings,0.7053,44100,As3,58,forte,arco-normal,1,0
Strings/cello/As3/cello_As3_025_fortissimo_arco-normal.mp3,cello,strings,0.4702,44100,As3,58,fortissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_025_mezzo-piano_arco-normal.mp3,cello,strings,0.5224,44100,As3,58,mezzo-piano,arco-normal,1,0
Strings/cello/As3/cello_As3_025_pianissimo_arco-normal.mp3,cello,strings,0.4702,44100,As3,58,pianissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_05_forte_arco-normal.mp3,cello,strings,0.6792,44100,As3,58,forte,arco-normal,1,0
Strings/cello/As3/cello_As3_05_fortissimo_arco-normal.mp3,cello,strings,0.7053,44100,As3,58,fortissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_05_mezzo-piano_arco-normal.mp3,cello,strings,0.7053,44100,As3,58,mezzo-piano,arco-normal,1,0
Strings/cello/As3/cello_As3_05_pianissimo_arco-normal.mp3,cello,strings,0.6269,44100,As3,58,pianissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_15_forte_arco-normal.mp3,cello,strings,2.2988,44100,As3,58,forte,arco-normal,1,0
Strings/cello/As3/cello_As3_15_fortissimo_arco-normal.mp3,cello,strings,1.5673,44100,As3,58,fortissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_15_mezzo-piano_arco-normal.mp3,cello,strings,2.0898,44100,As3,58,mezzo-piano,arco-normal,1,0
Strings/cello/As3/cello_As3_15_pianissimo_arco-normal.mp3,cello,strings,1.9592,44100,As3,58,pianissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_1_forte_arco-normal.mp3,cello,strings,1.1233,44100,As3,58,forte,arco-normal,1,0
Strings/cello/As3/cello_As3_1_fortissimo_arco-normal.mp3,cello,strings,1.0449,44100,As3,58,fortissimo,arco-normal,1,0
Strings/cello/As3/cello_As3_1_mezzo-piano_arco-normal.mp3,cello,strings,1.28,44100,As3,58,mezzo-piano,arco-normal,1,0
Strings/cello/As3/cello_As3_1_pianissimo_arco-normal.mp3,cello,strings,0.9665,44100,As3,58,pianissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_025_forte_arco-normal.mp3,cello,strings,0.6269,44100,As4,70,forte,arco-normal,1,0
Strings/cello/As4/cello_As4_025_fortissimo_arco-normal.mp3,cello,strings,0.5747,44100,As4,70,fortissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_025_mezzo-piano_arco-normal.mp3,cello,strings,0.6269,44100,As4,70,mezzo-piano,arco-normal,1,0
Strings/cello/As4/cello_As4_025_pianissimo_arco-normal.mp3,cello,strings,0.5486,44100,As4,70,pianissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_05_forte_arco-normal.mp3,cello,strings,0.7576,44100,As4,70,forte,arco-normal,1,0
Strings/cello/As4/cello_As4_05_fortissimo_arco-normal.mp3,cello,strings,0.7053,44100,As4,70,fortissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_05_mezzo-piano_arco-normal.mp3,cello,strings,0.8359,44100,As4,70,mezzo-piano,arco-normal,1,0
Strings/cello/As4/cello_As4_05_pianissimo_arco-normal.mp3,cello,strings,0.5486,44100,As4,70,pianissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_15_forte_arco-normal.mp3,cello,strings,2.2727,44100,As4,70,forte,arco-normal,1,0
Strings/cello/As4/cello_As4_15_fortissimo_arco-normal.mp3,cello,strings,1.9853,44100,As4,70,fortissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_15_mezzo-piano_arco-normal.mp3,cello,strings,2.5339,44100,As4,70,mezzo-piano,arco-normal,1,0
Strings/cello/As4/cello_As4_15_pianissimo_arco-normal.mp3,cello,strings,2.2465,44100,As4,70,pianissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_1_forte_arco-normal.mp3,cello,strings,1.0972,44100,As4,70,forte,arco-normal,1,0
Strings/cello/As4/cello_As4_1_fortissimo_arco-normal.mp3,cello,strings,0.9404,44100,As4,70,fortissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_1_mezzo-piano_arco-normal.mp3,cello,strings,1.1755,44100,As4,70,mezzo-piano,arco-normal,1,0
Strings/cello/As4/cello_As4_1_pianissimo_arco-normal.mp3,cello,strings,0.9143,44100,As4,70,pianissimo,arco-normal,1,0
Strings/cello/As4/cello_As4_long_mezzo-forte_arco-harmonic.mp3,cello,strings,1.2017,44100,As4,70,mezzo-forte,arco-harmonic,0,0
Strings/cello/As5/cello_As5_025_forte_arco-normal.mp3,cello,strings,0.5486,44100,As5,82,forte,arco-normal,1,0
Strings/cello/As5/cello_As5_025_fortissimo_arco-normal.mp3,cello,strings,0.5224,44100,As5,82,fortissimo,arco-normal,1,0
Strings/cello/As5/cello_As5_025_mezzo-piano_arco-normal.mp3,cello,strings,0.5747,44100,As5,82,mezzo-piano,arco-normal,1,0
Strings/cello/As5/cello_As5_025_pianissimo_arco-normal.mp3,cello,strings,0.4963,44100,As5,82,pianissimo,arco-normal,1,0
Strings/cello/As5/cello_As5_05_forte_arco-normal.mp3,cello,strings,0.7314,44100,As5,82,forte,arco-normal,1,0
Strings/cello/As5/cello_As5_05_fortissimo_arco-normal.mp3,cello,strings,0.6008,44100,As5,82,fortissimo,arco-normal,1,0
Strings/cello/As5/cello_As5_05_mezzo-piano_arco-normal.mp3,cello,strings,0.7053,44100,As5,82,mezzo-piano,arco-normal,1,0
Strings/cello/As5/cello_As5_05_pianissimo_arco-normal.mp3,cello,strings,0.7314,44100,As5,82,pianissimo,arco-normal,1,0
Strings/cello/As5/cello_As5_15_forte_arco-normal.mp3,cello,strings,2.1159,44100,As5,82,forte,arco-normal,1,0
Strings/cello/As5/cello_As5_15_fortissimo_arco-normal.mp3,cello,strings,1.8808,44100,As5,82,fortissimo,arco-normal,1,0
Strings/cello/As5/cello_As5_15_mezzo-piano_arco-normal.mp3,cello,strings,2.2204,44100,As5,82,mezzo-piano,arco-normal,1,0
Strings/cello/As5/cello_As5_15_pianissimo_arco-normal.mp3,cello,strings,1.6458,44100,As5,82,pianissimo,arco-normal,1,0
Strings/cello/As5/cello_As5_1_forte_arco-normal.mp3,cello,strings,1.071,44100,As5,82,forte,arco-normal,1,0
Strings/cello/As5/cello_As5_1_fortissimo_arco-normal.mp3,cello,strings,0.9927,44100,As5,82,fortissimo,arco-normal,1,0
Strings/cello/As5/cello_As5_1_mezzo-piano_arco-normal.mp3,cello,strings,1.071,44100,As5,82,mezzo-piano,arco-normal,1,0
Strings/cello/As5/cello_As5_1_pianissimo_arco-normal.mp3,cello,strings,1.0449,44100,As5,82,pianissimo,arco-normal,1,0
Strings/cello/As6/cello_As6_1_mezzo-forte_arco-harmonic.mp3,cello,strings,0.7837,44100,As6,94,mezzo-forte,arco-harmonic,0,0
Strings/cello/B2/cello_B2_025_forte_arco-normal.mp3,cello,strings,0.8359,44100,B2,47,forte,arco-normal,1,0
Strings/cello/B2/cello_B2_025_fortissimo_arco-normal.mp3,cello,strings,0.5486,44100,B2,47,fortissimo,arco-normal,1,0
Strings/cello/B2/cello_B2_025_mezzo-forte_arco-col-legno-battuto.mp3,cello,strings,0.5747,44100,B2,47,mezzo-forte,arco-col-legno-battuto,0,0
Strings/cello/B2/cello_B2_025_mezzo-piano_arco-normal.mp3,cello,strings,0.9404,44100,B2,47,mezzo-piano,arco-normal,1,0
Strings/cello/B2/cello_B2_025_pianissimo_arco-normal.mp3,cello,strings,0.5747,44100,B2,47,pianissimo,arco-normal,1,0
Strings/cello/B2/cello_B2_025_piano_arco-normal.mp3,cello,strings,0.7053,44100,B2,47,piano,arco-normal,1,0
Strings/cello/B2/cello_B2_05_forte_arco-normal.mp3,cello,strings,0.7576,44100,B2,47,forte,arco-normal,1,0
Strings/cello/B2/cello_B2_05_fortissimo_arco-normal.mp3,cello,strings,0.6008,44100,B2,47,fortissimo,arco-normal,1,0
Strings/cello/B2/cello_B2_05_mezzo-piano_arco-normal.mp3,cello,strings,0.9927,44100,B2,47,mezzo-piano,arco-normal,1,0
Strings/cello/B2/cello_B2_05_pianissimo_arco-normal.mp3,cello,strings,0.7837,44100,B2,47,pianissimo,arco-normal,1,0
Strings/cello/B2/cello_B2_15_forte_arco-normal.mp3,cello,strings,2.351,44100,B2,47,forte,arco-normal,1,0
Strings/cello/B2/cello_B2_15_fortissimo_arco-normal.mp3,cello,strings,2.0637,44100,B2,47,fortissimo,arco-normal,1,0
Strings/cello/B2/cello_B2_15_pianissimo_arco-normal.mp3,cello,strings,2.3249,44100,B2,47,pianissimo,arco-normal,1,0
Strings/cello/B2/cello_B2_15_piano_arco-normal.mp3,cello,strings,2.4294,44100,B2,47,piano,arco-normal,1,0
Strings/cello/B2/cello_B2_1_forte_arco-normal.mp3,cello,strings,1.2277,44100,B2,47,forte,arco-normal,1,0
Strings/cello/B2/cello_B2_1_fortissimo_arco-normal.mp3,cello,strings,1.0188,44100,B2,47,fortissimo,arco-normal,1,0
Strings/cello/B2/cello_B2_1_mezzo-piano_arco-major-trill.mp3,cello,strings,0.7837,44100,B2,47,mezzo-piano,arco-major-trill,0,0
Strings/cello/B2/cello_B2_1_pianissimo_arco-normal.mp3,cello,strings,1.071,44100,B2,47,pianissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_025_forte_arco-normal.mp3,cello,strings,0.5747,44100,B3,59,forte,arco-normal,1,0
Strings/cello/B3/cello_B3_025_fortissimo_arco-normal.mp3,cello,strings,0.4963,44100,B3,59,fortissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_025_pianissimo_arco-normal.mp3,cello,strings,0.4441,44100,B3,59,pianissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_05_forte_arco-normal.mp3,cello,strings,1.071,44100,B3,59,forte,arco-normal,1,0
Strings/cello/B3/cello_B3_05_fortissimo_arco-normal.mp3,cello,strings,0.6008,44100,B3,59,fortissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_05_mezzo-piano_arco-normal.mp3,cello,strings,0.6269,44100,B3,59,mezzo-piano,arco-normal,1,0
Strings/cello/B3/cello_B3_05_pianissimo_arco-normal.mp3,cello,strings,0.6269,44100,B3,59,pianissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_15_forte_arco-normal.mp3,cello,strings,2.2727,44100,B3,59,forte,arco-normal,1,0
Strings/cello/B3/cello_B3_15_fortissimo_arco-normal.mp3,cello,strings,2.0114,44100,B3,59,fortissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_15_mezzo-piano_arco-normal.mp3,cello,strings,2.56,44100,B3,59,mezzo-piano,arco-normal,1,0
Strings/cello/B3/cello_B3_15_pianissimo_arco-normal.mp3,cello,strings,2.2727,44100,B3,59,pianissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_1_fortissimo_arco-normal.mp3,cello,strings,0.9927,44100,B3,59,fortissimo,arco-normal,1,0
Strings/cello/B3/cello_B3_1_mezzo-piano_arco-normal.mp3,cello,strings,1.2277,44100,B3,59,mezzo-piano,arco-normal,1,0
Strings/cello/B3/cello_B3_1_pianissimo_arco-normal.mp3,cello,strings,0.9665,44100,B3,59,pianissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_025_forte_arco-normal.mp3,cello,strings,0.6008,44100,B4,71,forte,arco-normal,1,0
Strings/cello/B4/cello_B4_025_fortissimo_arco-normal.mp3,cello,strings,0.5486,44100,B4,71,fortissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_025_mezzo-piano_arco-normal.mp3,cello,strings,0.7053,44100,B4,71,mezzo-piano,arco-normal,1,0
Strings/cello/B4/cello_B4_025_pianissimo_arco-normal.mp3,cello,strings,0.4441,44100,B4,71,pianissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_05_forte_arco-normal.mp3,cello,strings,0.6531,44100,B4,71,forte,arco-normal,1,0
Strings/cello/B4/cello_B4_05_fortissimo_arco-normal.mp3,cello,strings,0.6008,44100,B4,71,fortissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_05_mezzo-piano_arco-normal.mp3,cello,strings,0.7314,44100,B4,71,mezzo-piano,arco-normal,1,0
Strings/cello/B4/cello_B4_05_pianissimo_arco-normal.mp3,cello,strings,0.6792,44100,B4,71,pianissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_15_forte_arco-normal.mp3,cello,strings,2.2727,44100,B4,71,forte,arco-normal,1,0
Strings/cello/B4/cello_B4_15_fortissimo_arco-normal.mp3,cello,strings,1.8808,44100,B4,71,fortissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_15_mezzo-piano_arco-normal.mp3,cello,strings,2.5339,44100,B4,71,mezzo-piano,arco-normal,1,0
Strings/cello/B4/cello_B4_15_pianissimo_arco-normal.mp3,cello,strings,2.1682,44100,B4,71,pianissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_1_forte_arco-normal.mp3,cello,strings,1.2017,44100,B4,71,forte,arco-normal,1,0
Strings/cello/B4/cello_B4_1_fortissimo_arco-normal.mp3,cello,strings,1.0449,44100,B4,71,fortissimo,arco-normal,1,0
Strings/cello/B4/cello_B4_1_mezzo-piano_arco-minor-trill.mp3,cello,strings,0.6792,44100,B4,71,mezzo-piano,arco-minor-trill,0,0
Strings/cello/B4/cello_B4_1_mezzo-piano_arco-normal.mp3,cello,strings,1.3322,44100,B4,71,mezzo-piano,arco-normal,1,0
Strings/cello/B4/cello_B4_1_pianissimo_arco-normal.mp3,cello,strings,1.28,44100,B4,71,pianissimo,arco-normal,1,0
Strings/cello/B5/cello_B5_025_forte_arco-normal.mp3,cello,strings,0.5747,44100,B5,83,forte,arco-normal,1,0
Strings/cello/B5/cello_B5_025_fortissimo_arco-normal.mp3,cello,strings,0.5747,44100,B5,83,fortissimo,arco-normal,1,0
Strings/cello/B5/cello_B5_025_mezzo-piano_arco-normal.mp3,cello,strings,0.5224,44100,B5,83,mezzo-piano,arco-normal,1,0
Strings/cello/B5/cello_B5_025_pianissimo_arco-normal.mp3,cello,strings,0.3918,44100,B5,83,pianissimo,arco-normal,1,0
