source_path,trimmed_path,label,note,split,is_phrase
bassoon/A2/bassoon_A2_1_piano_normal.mp3,work/trimmed/bassoon/A2/bassoon_A2_1_piano_normal.wav,bassoon,A2,train,0
bassoon/A3/bassoon_A3_025_forte_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_025_forte_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_025_fortissimo_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_025_fortissimo_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_025_mezzo-piano_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_025_piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_025_piano_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_05_forte_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_05_forte_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_05_fortissimo_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_05_fortissimo_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_05_mezzo-piano_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_05_piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_05_piano_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_15_forte_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_15_forte_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_15_mezzo-piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_15_mezzo-piano_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_15_piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_15_piano_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_1_forte_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_1_forte_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_1_fortissimo_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_1_fortissimo_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_1_mezzo-forte_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_1_mezzo-forte_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_1_mezzo-piano_normal.wav,bassoon,A3,train,0
bassoon/A3/bassoon_A3_1_piano_normal.mp3,work/trimmed/bassoon/A3/bassoon_A3_1_piano_normal.wav,bassoon,A3,train,0
bassoon/A4/bassoon_A4_025_forte_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_025_forte_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_025_fortissimo_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_025_fortissimo_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_025_mezzo-piano_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_025_piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_025_piano_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_05_forte_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_05_forte_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_05_fortissimo_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_05_fortissimo_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_05_mezzo-forte_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_05_mezzo-forte_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_05_mezzo-piano_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_05_piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_05_piano_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_15_forte_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_15_forte_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_15_mezzo-piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_15_mezzo-piano_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_15_piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_15_piano_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_1_forte_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_1_forte_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_1_mezzo-piano_normal.wav,bassoon,A4,val,0
bassoon/A4/bassoon_A4_1_piano_normal.mp3,work/trimmed/bassoon/A4/bassoon_A4_1_piano_normal.wav,bassoon,A4,val,0
bassoon/As1/bassoon_As1_025_fortissimo_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_025_fortissimo_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_025_mezzo-piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_025_piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_025_piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_05_forte_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_05_forte_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_05_fortissimo_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_05_fortissimo_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_05_mezzo-piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_05_piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_05_piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_15_forte_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_15_forte_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_15_fortissimo_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_15_fortissimo_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_15_mezzo-piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_15_mezzo-piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_15_piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_15_piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_1_forte_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_1_forte_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_1_fortissimo_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_1_fortissimo_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_1_mezzo-forte_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_1_mezzo-forte_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_1_mezzo-piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_1_piano_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_1_piano_normal.wav,bassoon,As1,train,0
bassoon/As1/bassoon_As1_very-long_cresc-decresc_normal.mp3,work/trimmed/bassoon/As1/bassoon_As1_very-long_cresc-decresc_normal.wav,bassoon,As1,train,0
bassoon/As2/bassoon_As2_025_forte_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_025_forte_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_025_fortissimo_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_025_fortissimo_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_025_mezzo-piano_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_025_piano_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_025_piano_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_05_forte_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_05_forte_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_05_fortissimo_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_05_fortissimo_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_05_mezzo-forte_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_05_mezzo-forte_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_05_mezzo-piano_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_05_piano_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_05_piano_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_15_piano_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_15_piano_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_1_forte_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_1_forte_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_1_mezzo-forte_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_1_mezzo-forte_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_1_mezzo-piano_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_1_piano_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_1_piano_normal.wav,bassoon,As2,train,0
bassoon/As2/bassoon_As2_very-long_cresc-decresc_normal.mp3,work/trimmed/bassoon/As2/bassoon_As2_very-long_cresc-decresc_normal.wav,bassoon,As2,train,0
bassoon/As3/bassoon_As3_025_forte_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_025_forte_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_025_fortissimo_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_025_fortissimo_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_025_mezzo-piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_025_piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_025_piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_05_forte_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_05_forte_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_05_fortissimo_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_05_fortissimo_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_05_mezzo-forte_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_05_mezzo-forte_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_05_mezzo-piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_05_piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_05_piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_15_forte_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_15_forte_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_15_mezzo-piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_15_mezzo-piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_15_piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_15_piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_1_forte_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_1_forte_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_1_mezzo-forte_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_1_mezzo-forte_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_1_mezzo-piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_1_piano_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_1_piano_normal.wav,bassoon,As3,train,0
bassoon/As3/bassoon_As3_very-long_cresc-decresc_normal.mp3,work/trimmed/bassoon/As3/bassoon_As3_very-long_cresc-decresc_normal.wav,bassoon,As3,train,0
bassoon/As4/bassoon_As4_025_forte_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_025_forte_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_025_fortissimo_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_025_fortissimo_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_025_mezzo-piano_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_025_piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_025_piano_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_05_forte_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_05_forte_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_05_fortissimo_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_05_fortissimo_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_05_mezzo-piano_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_05_piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_05_piano_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_15_forte_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_15_forte_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_15_mezzo-piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_15_mezzo-piano_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_15_piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_15_piano_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_1_forte_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_1_forte_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_1_fortissimo_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_1_fortissimo_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_1_mezzo-piano_normal.wav,bassoon,As4,train,0
bassoon/As4/bassoon_As4_1_piano_normal.mp3,work/trimmed/bassoon/As4/bassoon_As4_1_piano_normal.wav,bassoon,As4,train,0
bassoon/B1/bassoon_B1_025_forte_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_025_forte_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_025_fortissimo_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_025_fortissimo_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_025_mezzo-piano_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_025_piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_025_piano_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_05_forte_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_05_forte_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_05_fortissimo_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_05_fortissimo_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_05_mezzo-piano_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_05_piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_05_piano_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_15_forte_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_15_forte_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_15_fortissimo_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_15_fortissimo_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_15_mezzo-piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_15_mezzo-piano_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_15_piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_15_piano_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_1_forte_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_1_forte_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_1_fortissimo_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_1_fortissimo_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_1_mezzo-piano_normal.wav,bassoon,B1,train,0
bassoon/B1/bassoon_B1_1_piano_normal.mp3,work/trimmed/bassoon/B1/bassoon_B1_1_piano_normal.wav,bassoon,B1,train,0
bassoon/B2/bassoon_B2_025_forte_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_025_forte_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_025_fortissimo_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_025_fortissimo_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_025_mezzo-piano_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_025_piano_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_025_piano_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_05_forte_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_05_forte_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_05_fortissimo_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_05_fortissimo_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_05_mezzo-forte_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_05_mezzo-forte_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_05_mezzo-piano_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_05_piano_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_05_piano_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_15_piano_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_15_piano_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_1_forte_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_1_forte_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_1_mezzo-forte_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_1_mezzo-forte_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_1_mezzo-piano_normal.wav,bassoon,B2,train,0
bassoon/B2/bassoon_B2_1_piano_normal.mp3,work/trimmed/bassoon/B2/bassoon_B2_1_piano_normal.wav,bassoon,B2,train,0
bassoon/B3/bassoon_B3_025_forte_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_025_forte_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_025_fortissimo_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_025_fortissimo_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_025_mezzo-piano_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_025_piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_025_piano_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_05_forte_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_05_forte_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_05_fortissimo_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_05_fortissimo_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_05_mezzo-forte_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_05_mezzo-forte_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_05_mezzo-piano_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_05_piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_05_piano_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_15_mezzo-piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_15_mezzo-piano_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_15_piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_15_piano_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_1_forte_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_1_forte_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_1_mezzo-forte_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_1_mezzo-forte_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_1_mezzo-piano_normal.wav,bassoon,B3,train,0
bassoon/B3/bassoon_B3_1_piano_normal.mp3,work/trimmed/bassoon/B3/bassoon_B3_1_piano_normal.wav,bassoon,B3,train,0
bassoon/B4/bassoon_B4_025_forte_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_025_forte_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_025_fortissimo_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_025_fortissimo_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_025_mezzo-piano_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_025_piano_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_025_piano_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_05_forte_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_05_forte_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_05_fortissimo_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_05_fortissimo_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_05_mezzo-piano_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_05_piano_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_05_piano_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_15_forte_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_15_forte_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_15_piano_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_15_piano_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_1_forte_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_1_forte_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_1_fortissimo_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_1_fortissimo_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_1_mezzo-piano_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_1_mezzo-piano_normal.wav,bassoon,B4,train,0
bassoon/B4/bassoon_B4_1_piano_normal.mp3,work/trimmed/bassoon/B4/bassoon_B4_1_piano_normal.wav,bassoon,B4,train,0
bassoon/C2/bassoon_C2_025_forte_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_025_forte_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_025_fortissimo_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_025_fortissimo_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_025_mezzo-piano_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_025_mezzo-piano_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_025_piano_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_025_piano_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_05_forte_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_05_forte_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_05_fortissimo_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_05_fortissimo_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_05_mezzo-piano_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_05_mezzo-piano_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_05_piano_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_05_piano_normal.wav,bassoon,C2,train,0
bassoon/C2/bassoon_C2_15_forte_normal.mp3,work/trimmed/bassoon/C2/bassoon_C2_15_forte_normal.wav,bassoon,C2,train,0
